"TOA5","FRF_Village","CR1000","63162","CR1000.Std.27","CPU:Complete Station_Bridget_31Oct2014.cr1","65292","Table_24"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Max","PTemp_C_Min","AirTC_Avg","RH_Avg","BP_kPa_Avg","Rain_mm_Tot","Rain_24hr","WS_ms_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","VW_Avg","T107_C_Avg","PAR_Den_Avg","PAR_Tot_Tot","SR01Up_Tot","SR01Dn_Tot","IR01Up_Tot","IR01Dn_Tot","NetTot_Tot"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","kPa","mm","mm","meters/second","meters/second","Deg","Deg","","Deg C","umol/s/m^2","mmol/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Min","Max","Min","Avg","Avg","Avg","Tot","Smp","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Tot","Tot","Tot","Tot","Tot"
"2017-11-02 00:00:00",1096,13.37,6.396,-5.788,-1.994,85,101.2,1.606,0,0.276,0.276,168.7,39.02,0.29,5.008,"NAN","NAN",7999,7999,-7999,-7999,7999
"2017-11-03 00:00:00",1097,13.39,4.902,0.903,0.526,94.8,101.2,5.11,0,0.436,0.436,253.5,56.46,0.297,4.855,48.52,4192.201,7999,7999,-297.6,-7914,7999
"2017-11-04 00:00:00",1098,13.46,2.331,-0.841,-1.381,82.9,102.6,0.146,0,0.7,0.7,4.995,59.66,0.293,4.603,65.55,5663.381,7999,7999,-7999,-6952,7999
"2017-11-05 00:00:00",1099,13.42,3.463,-0.755,-0.468,91.4,102,1.606,0,0.651,0.651,142.3,55.36,0.289,4.434,42.16,3642.557,7999,7999,-2903,-7889,7999
"2017-11-06 00:00:00",1100,13.4,3.913,-1.033,0.279,89.2,100.9,1.314,0,1.113,1.113,277.2,63.52,0.302,4.32,26.18,2261.539,7999,7999,-4913,-7999,7999
"2017-11-07 00:00:00",1101,13.44,3.4,-8.15,-3.472,70.27,102.1,0,0,1.002,1.002,285.6,48.63,0.284,3.277,"NAN","NAN",7999,7999,-7999,-7999,3466
"2017-11-08 00:00:00",1102,13.52,0.797,-10.95,-5.47,73.14,102.5,0,0,0.734,0.734,279.7,54.89,0.273,2.447,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2017-11-09 00:00:00",1103,13.53,-0.393,-10.72,-5.051,77.27,102,0,0,0.59,0.59,245.3,58.24,0.264,1.606,40.17,3470.643,7999,7999,-7999,-7999,-7999
"2017-11-10 00:00:00",1104,13.61,-2.698,-14.87,-10.18,86.2,102.1,0,0,1.468,1.468,339.5,45.54,0.262,1.963,28.4,2453.715,7999,7999,-7999,-6550,-5877
"2017-11-11 00:00:00",1105,13.61,-1.586,-20.31,-12.3,73.93,103.3,0,0,0.54,0.54,176.9,57.83,0.26,2.445,46.23,3994.075,7999,7999,-7999,-7999,7999
"2017-11-12 00:00:00",1106,13.55,-1.119,-5.264,-4.753,86.4,102.2,0,0,0.809,0.809,194.5,40.75,0.258,2.563,24.38,2106.398,7999,7999,-2234,-4567,6216
"2017-11-13 00:00:00",1107,13.47,1.5,-1.351,-2.257,92.7,102.5,0.73,0,0.163,0.163,254.4,45.52,0.257,3.08,23.43,2024.49,7999,7999,-4807,-4253,2911
"2017-11-14 00:00:00",1108,13.44,2.63,-1.993,-2.115,84.4,102.7,3.65,0,0.295,0.295,218.9,55.52,0.263,3.229,62.1,5365.614,7999,7999,-7999,-7999,-2990
"2017-11-15 00:00:00",1109,13.4,4.256,-1.715,0.551,89.8,101.8,4.818,0,0.773,0.773,190.3,47.44,0.276,3.293,37.69,3256.412,7999,7999,-7999,-7999,7999
"2017-11-16 00:00:00",1110,13.39,4.385,-0.904,0.662,96.1,100.7,10.51,0,1.055,1.055,286.5,66.12,0.305,3.195,21.62,1867.867,7999,7999,-75.38,-7999,7999
"2017-11-17 00:00:00",1111,13.56,-0.904,-4.571,-4.911,90.6,102.1,0,0,1.299,1.299,33.08,74.36,0.292,3.029,33.85,2924.214,7999,7999,-257.9,704.3,6088
"2017-11-18 00:00:00",1112,13.47,1.778,-4.485,-1.759,93.2,101,9.34,0,0.987,0.987,184.5,39.37,0.293,2.738,15.78,1362.985,7999,7999,-153.9,-1759,4706
"2017-11-19 00:00:00",1113,13.47,1.672,-3.579,-1.807,93.9,100.5,2.336,0,1.105,1.105,344.8,33.74,0.298,2.952,12.77,1103.379,7999,7999,-3311,-695.8,2828
"2017-11-20 00:00:00",1114,13.64,-3.579,-8.8,-7.684,88.5,101.1,0,0,0.855,0.855,289,59.05,0.286,2.164,23.68,2046.379,7999,7999,-7999,-6676,2400
"2017-11-21 00:00:00",1115,13.45,2.311,-10.44,-4.048,87,100.2,3.066,0,0.69,0.69,184.3,69.53,0.275,1.944,29.9,2583.746,7999,7999,-7999,-7999,-7999
"2017-11-22 00:00:00",1116,13.47,2.48,-6.159,-4.578,82,100.7,0.73,0,1.756,1.756,305.2,49.49,0.271,2.512,36.76,3175.799,7999,7999,-7999,-7999,-7999
"2017-11-23 00:00:00",1117,13.56,-1.351,-6.224,-6.503,77.87,102,0,0,0.541,0.541,232.1,51.39,0.27,2.824,74.31,6420.464,7999,7999,-7999,-7999,-4419
"2017-11-24 00:00:00",1118,13.42,3.999,-7.128,-2.766,75.29,101,1.314,0,0.598,0.598,215.4,66.22,0.27,2.851,92.1,7960.329,7999,7999,-7999,-7999,-6671
"2017-11-25 00:00:00",1119,13.28,8.83,1.927,4.312,80.6,99.5,3.066,0,0.953,0.953,226.7,69.25,0.283,2.947,41.37,3574.136,7999,7999,-7999,-7999,7999
"2017-11-26 00:00:00",1120,13.43,3.486,-9.3,-3.466,80.7,101.1,0,0,1.339,1.339,306.5,48.31,0.297,2.49,24.75,2138.19,7999,7999,-7999,-6342,-7999
"2017-11-27 00:00:00",1121,13.37,6.068,-9.71,-2.804,78.54,101.5,0,0,0.78,0.78,292.2,66.57,0.282,1.433,77.41,6687.94,7999,7999,-7999,-7999,-7999
"2017-11-28 00:00:00",1122,13.41,4.837,-4.376,-0.992,84.3,101.2,0.146,0,1.152,1.152,179.4,49.87,0.277,1.798,42.06,3634.336,7999,7999,-7999,-7999,-7999
"2017-11-29 00:00:00",1123,13.29,8.55,-0.927,4.7,64.04,100.7,0,0,1.621,1.621,270.3,57.3,0.301,2.487,46.39,4008.235,7999,7999,-7999,-7999,-7999
"2017-11-30 00:00:00",1124,13.46,2.736,-5.94,-2.979,64.76,102.1,0,0,1.188,1.188,230.2,73.14,0.289,1.507,78.18,6754.732,7999,7999,-7999,-7999,-7999
"2017-12-01 00:00:00",1125,13.43,3.443,-4.117,-0.255,73.04,101.1,0,0,1.265,1.265,263.7,64.66,0.279,1.427,20.48,1769.409,7999,7999,-7999,-7999,-7999
"2017-12-02 00:00:00",1126,13.36,5.722,-5.004,0.007,78.75,101.8,0.146,0,0.33,0.33,169.6,59.35,0.273,1.253,67.97,5872.294,7999,7999,-7999,-7999,-7999
"2017-12-03 00:00:00",1127,13.34,7.137,-5.547,0.245,85.2,101.6,1.022,0,0.291,0.291,179.4,69.66,0.286,1.743,70.44,6086.245,7999,7999,-7999,-7999,7999
"2017-12-04 00:00:00",1128,13.33,7.114,-6.224,0.219,76.16,101.7,0.146,0,0.606,0.606,153,50.56,0.281,1.113,68.61,5927.802,7999,7999,-7999,-7999,7999
"2017-12-05 00:00:00",1129,13.26,10.61,3.978,5.274,92.7,100,21.9,0,1.186,1.186,173.4,47.17,0.311,2.209,7.798,673.7654,6722,1443,-3295,-7999,7999
"2017-12-06 00:00:00",1130,13.25,10.81,-8.76,-5.392,84.4,99.5,4.38,0,2.342,2.342,262.6,48.39,0.302,2.108,51.23,4426.049,7999,7999,-7999,-3978,4484
"2017-12-07 00:00:00",1131,13.71,-6.182,-9.3,-9.81,85.3,100.7,0,0,1.598,1.598,295.7,47.59,0.285,1.36,43.54,3761.506,7999,7999,-7999,-3797,-5177
"2017-12-08 00:00:00",1132,13.72,-6.466,-8.92,-10.15,83.9,101.3,0,0,1.194,1.194,281.9,58.49,0.282,1.721,51.86,4480.644,7999,7999,-7999,-4634,-3831
"2017-12-09 00:00:00",1133,13.72,-6.599,-9.23,-9.63,87.7,100.7,0,0,0.625,0.625,274.2,69.75,0.278,1.844,15.39,1329.82,7999,7999,-2268,-5842,7012
"2017-12-10 00:00:00",1134,13.74,-7.017,-11.46,-11.06,85.3,101.2,0,0,0.914,0.914,322.6,67.57,0.276,1.974,12.59,1087.352,7999,7999,-164.1,-5598,-7511
"2017-12-11 00:00:00",1135,13.72,-6.532,-11.3,-11.12,83.6,101.2,0,0,0.584,0.584,314.4,75.06,0.274,1.982,7.849,678.1906,7999,7999,-312.9,-2616,-4024
"2017-12-12 00:00:00",1136,13.62,-2.978,-11.46,-9.71,84.8,101,0,0,1.15,1.15,238,86.2,0.272,1.905,11.36,981.7354,7999,7999,-3505,-5204,-7897
"2017-12-13 00:00:00",1137,13.79,-8.87,-13.13,-14,83.3,101.4,0,0,0.875,0.875,351,46.36,0.27,1.938,15.17,1310.715,7999,7999,-7999,-7999,-7999
"2017-12-14 00:00:00",1138,13.69,-5.657,-12.98,-11.39,84.1,100.5,0,0,0.977,0.977,77.79,82.7,0.269,1.862,10.99,949.8784,7999,7999,-1375,-3362,7999
"2017-12-15 00:00:00",1139,13.68,-5.352,-12.46,-11,84.9,101.3,0,0,0.475,0.475,266.3,62.31,0.268,1.888,15.79,1364.142,7999,7999,-358.5,-7587,7999
"2017-12-16 00:00:00",1140,13.69,-5.547,-13.37,-11.24,88.8,100.8,0,0,0.467,0.467,281.4,54.78,0.267,1.914,12.02,1038.299,7999,7999,-75.98,-7999,6337
"2017-12-17 00:00:00",1141,13.71,-5.547,-21.3,-13.74,82.6,101.5,0,0,0.344,0.344,134.9,56.64,0.266,2.018,17.97,1552.196,7999,7999,-260.9,-7999,7999
"2017-12-18 00:00:00",1142,13.56,-1.523,-7.171,-6.865,91,101.8,0,0,0.6,0.6,206.2,42.94,0.268,2.025,11.01,951.1094,7999,7999,-85.1,-6805,7999
"2017-12-19 00:00:00",1143,13.44,2.695,-5.657,-2.754,90.7,100.6,2.92,0,0.632,0.632,214.1,48.07,0.271,2.044,29.11,2515.162,7999,7999,-7999,-7999,7999
"2017-12-20 00:00:00",1144,13.47,1.437,-6.401,-2.944,82.6,100.6,0,0,1.798,1.798,287.7,44.89,0.28,2.028,29.15,2518.369,7999,7999,-7999,-7999,108
"2017-12-21 00:00:00",1145,13.69,-5.831,-9.14,-10.05,82.3,101.9,0,0,0.723,0.723,322.8,59.83,0.279,1.988,42.4,3663.521,7999,7999,-7999,-5472,-6164
"2017-12-22 00:00:00",1146,13.62,-2.72,-9.25,-8.81,88.4,102,0,0,0.169,0.169,29.96,35.33,0.274,2.01,24.78,2141.096,7999,7999,-1525,-6131,68.99
"2017-12-23 00:00:00",1147,13.56,-1.48,-11.39,-7.312,90.3,101.6,0,0,0.239,0.239,213.5,45.51,0.273,2.037,18.25,1576.88,7999,7999,-847,-7999,6732
"2017-12-24 00:00:00",1148,13.75,-7.483,-15.75,-11.53,83.8,101.6,0,0,0.82,0.82,278.4,55.82,0.273,2.018,23.89,2064.206,7999,7999,-638.6,-7999,7999
"2017-12-25 00:00:00",1149,13.69,-5.635,-16.83,-12.41,83.7,101.5,0,0,0.244,0.244,199.1,61.73,0.271,1.955,26.39,2279.855,7999,7999,-1182,-7999,7999
"2017-12-26 00:00:00",1150,13.84,-9.91,-22.19,-19.79,80.2,101.6,0,0,1.329,1.329,272.3,44.42,0.269,1.83,59.91,5176.4,7999,7999,-7999,-7999,-7999
"2017-12-27 00:00:00",1151,14.07,-17.49,-26.23,-24.3,75.99,102.6,0,0,0.863,0.863,252.5,48.65,0.266,1.573,37.41,3232.575,7999,7999,-7999,-7999,-2496
"2017-12-28 00:00:00",1152,14,-15.04,-28.95,-24.79,78.92,103.4,0,0,0.357,0.357,155.5,66.04,0.264,1.34,32.52,2809.807,7999,7999,-3055,-7999,7999
"2017-12-29 00:00:00",1153,13.93,-12.89,-28.99,-22.2,78.65,103,0,0,0.334,0.334,163.2,53.52,0.262,1.106,33.2,2868.615,7999,7999,-2028,-7999,7999
"2017-12-30 00:00:00",1154,13.85,-10.72,-23.57,-18.68,82.6,102.1,0,0,0.383,0.383,217.7,65.18,0.26,0.959,29.13,2516.765,7999,7999,-1581,-7999,7999
"2017-12-31 00:00:00",1155,13.87,-11.28,-22.16,-18.32,83.5,102.2,0,0,0.891,0.891,311.6,60.63,0.259,0.885,27.45,2371.866,7999,7999,-865,-7999,-1433
"2018-01-01 00:00:00",1156,13.98,-14.92,-25.86,-22.29,78.9,103,0,0,0.731,0.731,270.6,62.11,0.258,0.86,24.89,2150.621,7999,7999,-912,-7999,-7410
"2018-01-02 00:00:00",1157,13.95,-14.15,-19.66,-19.5,80.6,103.1,0,0,0.675,0.675,262.9,45.89,0.256,0.676,22.72,1962.826,7999,7999,-259.7,-3249,-7999
"2018-01-03 00:00:00",1158,13.79,-8.87,-18.72,-15.14,70.09,101.7,0,0,0.892,0.892,238.1,55.61,0.255,0.621,29.6,2557.373,7999,7999,-800,-7999,2985
"2018-01-04 00:00:00",1159,13.88,-11.68,-20.69,-16.41,82.8,101.6,0,0,1.272,1.272,340.4,44.09,0.253,0.634,28.86,2493.624,7999,7999,-127.9,-7999,-3464
"2018-01-05 00:00:00",1160,13.95,-14.15,-20.69,-19.05,79.34,102.4,0,0,0.913,0.913,341.4,37.99,0.254,0.727,32.51,2808.601,7999,7999,-198.9,-7999,-5769
"2018-01-06 00:00:00",1161,13.99,-15.22,-23.7,-20.6,80.1,102.8,0,0,1.025,1.025,336.4,39.99,0.254,0.711,30.01,2593.085,7999,7999,-232.3,-7999,-2052
"2018-01-07 00:00:00",1162,13.91,-11.96,-26.48,-19.8,73.22,102.8,0,0,0.504,0.504,188,40.4,0.254,0.623,23.65,2043.739,7999,7999,-2270,-7999,6548
"2018-01-08 00:00:00",1163,13.57,-1.394,-11.96,-8.31,69.68,100.8,0,0,1.068,1.068,218.5,46.58,0.252,0.465,69.17,5975.94,7999,7999,-7999,-6823,1558
"2018-01-09 00:00:00",1164,13.54,-0.841,-13.86,-5.59,81.7,100.9,0,0,1.237,1.237,283.8,56.67,0.252,0.557,33.11,2860.911,7999,7999,-7999,-7999,-7999
"2018-01-10 00:00:00",1165,13.56,-0.947,-16.47,-9.22,78.45,101.9,0,0,0.719,0.719,169.7,55.15,0.253,0.661,74.21,6412.002,7999,7999,-7999,-7999,-7999
"2018-01-11 00:00:00",1166,13.4,3.741,-2.72,-0.036,84.4,100.4,1.606,0,1.142,1.142,191.9,44.63,0.253,0.657,60.9,5261.526,7999,7999,-7999,-7999,-4951
"2018-01-12 00:00:00",1167,13.45,2.139,-12.05,-5.081,92.7,100.5,4.234,0,0.956,0.956,0.511,70.25,0.256,0.8,7.156,618.2379,7999,7999,-1284,-2023,-2350
"2018-01-13 00:00:00",1168,13.9,-12.05,-19.78,-17.15,83.3,102.4,0,0,1.214,1.214,343.9,39.84,0.265,0.995,31.4,2713.249,7999,7999,-158.6,-7999,-7111
"2018-01-14 00:00:00",1169,13.88,-11.58,-23.82,-19.78,83.2,103.1,0,0,0.421,0.421,306.2,42.91,0.267,1.082,23.35,2017.599,7999,7999,-168.3,-7999,-6160
"2018-01-15 00:00:00",1170,13.87,-11.16,-26,-18.77,77.5,102.6,0,0,0.489,0.489,194.1,61.29,0.266,1.041,28.37,2450.867,7999,7999,-232.6,-7999,-7999
"2018-01-16 00:00:00",1171,13.64,-3.622,-15.9,-12.11,85,102.4,0,0,0.777,0.777,100.1,60.29,0.264,0.94,22.22,1919.486,7999,7999,-42.03,-7999,-7999
"2018-01-17 00:00:00",1172,13.68,-5.133,-15.85,-11.68,87.2,103,0,0,0.495,0.495,313.7,47.18,0.262,0.958,15.76,1361.675,7999,7999,-18.57,-7517,-7999
"2018-01-18 00:00:00",1173,13.55,-0.649,-13.34,-8.86,66.32,101.7,0,0,0.829,0.829,225.3,56.15,0.26,1.003,35.02,3025.546,7999,7999,-104,-7999,1655
"2018-01-19 00:00:00",1174,13.49,0.84,-10.79,-4.952,82.1,100.8,0,0,0.423,0.423,215.6,68.7,0.259,1.068,14.7,1270.187,7999,7999,-191.7,-7999,2595
"2018-01-20 00:00:00",1175,13.35,5.808,-5.287,-0.145,73.68,100,10.8,0,0.506,0.506,184.3,59.07,0.259,1.144,45.5,3931.196,7999,7999,-7999,-7999,-2324
"2018-01-21 00:00:00",1176,13.38,4.794,-5.612,-1.353,86.2,100.9,7.008,0,0.296,0.296,169.2,66.38,0.259,1.251,81.3,7020.167,7999,7999,-7999,-7999,-7999
"2018-01-22 00:00:00",1177,13.41,4.665,-5.373,-2.497,91.1,101.5,0,0,0.523,0.523,65.61,48.22,0.261,1.311,81.6,7053.414,7999,7999,-7999,-7999,-5426
"2018-01-23 00:00:00",1178,13.54,-0.373,-4.311,-4.038,94.9,101.2,0,0,2.067,2.067,56.95,31.85,0.262,1.36,22.86,1974.945,7999,7999,-3898,-1245,-10.13
"2018-01-24 00:00:00",1179,13.66,-4.311,-10.3,-9.58,90.9,101.3,0,0,1.611,1.611,5.453,41.33,0.263,1.403,37.86,3270.784,7999,7999,-2287,-1652,3248
"2018-01-25 00:00:00",1180,13.62,-2.483,-12.1,-10.97,85.3,102.2,0,0,0.251,0.251,188.3,67.53,0.264,1.409,"NAN","NAN",7999,7999,-7999,-7999,939
"2018-01-26 00:00:00",1181,13.54,0.542,-12.2,-8.39,83.9,102.3,1.314,0,0.551,0.551,162.5,60.45,0.264,1.378,129.3,11175.05,7999,7999,-7999,-7999,3066
"2018-01-27 00:00:00",1182,13.35,5.96,-4.614,0.631,83.2,101,2.482,0,1.553,1.553,190.4,44.91,0.264,1.359,99.9,8630.113,7999,7999,-7999,-7999,-7999
"2018-01-28 00:00:00",1183,13.43,3.999,-5.113,-2.044,75.61,101.2,0,0,1.69,1.69,289.8,47.3,0.267,1.384,72.54,6267.429,7999,7999,-7999,-7999,-1599
"2018-01-29 00:00:00",1184,13.69,-5.113,-11.21,-10.91,84.1,102.9,0,0,0.984,0.984,9.09,47.71,0.27,1.391,43.11,3724.473,7999,7999,-7999,-4766,-2094
"2018-01-30 00:00:00",1185,13.78,-8.33,-12.08,-13.29,80.7,103.1,0,0,0.562,0.562,323.6,41.24,0.271,1.325,56.09,4846.297,7999,7999,-7999,-5107,-1357
"2018-01-31 00:00:00",1186,13.67,-4.528,-12.55,-11.67,76.37,102.1,0,0,0.823,0.823,192.4,46.09,0.27,1.274,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-02-01 00:00:00",1187,13.49,1.437,-9.05,-6.224,73.73,100.1,1.898,0,1.565,1.565,260.9,67.28,0.269,1.253,122,10539.51,7999,7999,-7999,-7999,7999
"2018-02-02 00:00:00",1188,13.81,-9.07,-16.88,-17.05,80.4,101.5,0,0,1.712,1.712,319.4,37.5,0.268,1.31,98.9,8546.226,7999,7999,-7999,-4772,-3832
"2018-02-03 00:00:00",1189,13.89,-12.03,-19.36,-17.57,77.05,102.4,0,0,0.787,0.787,273,48.68,0.267,1.281,103.5,8945.643,7999,7999,-7999,-7999,7999
"2018-02-04 00:00:00",1190,13.82,-9.37,-16.24,-15.74,83,101.4,0,0,0.585,0.585,67.15,73.43,0.265,1.203,30.63,2646.411,7999,7999,-399.8,-5843,2931
"2018-02-05 00:00:00",1191,13.85,-9.71,-23.73,-18.84,75.79,101.6,0,0,0.957,0.957,333.4,67.3,0.264,1.17,65.53,5661.789,7999,7999,-549.2,-7999,5286
"2018-02-06 00:00:00",1192,13.8,-8.42,-24.11,-19.5,71.44,101.5,0,0,0.567,0.567,238.9,66.4,0.263,1.121,81.4,7032.598,7999,7999,-884,-7999,7999
"2018-02-07 00:00:00",1193,13.84,-9.16,-28.99,-20.48,71.2,102.4,0,0,0.286,0.286,253.1,56.71,0.262,1.021,78.97,6822.649,7999,7999,-1063,-7999,7999
"2018-02-08 00:00:00",1194,13.78,-7.727,-24.82,-18.83,74.24,102.3,0,0,0.452,0.452,71.37,86,0.262,0.913,111.5,9633.071,7999,7999,-1407,-7999,7999
"2018-02-09 00:00:00",1195,13.8,-8.38,-25.09,-20.15,77.4,102.3,0,0,0.499,0.499,266.1,66.77,0.261,0.838,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-02-10 00:00:00",1196,13.75,-6.62,-26.58,-19.7,72.76,102.4,0,0,0.365,0.365,255.1,66.2,0.26,0.755,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-02-11 00:00:00",1197,13.65,-2.849,-24.21,-17.8,67.78,101.9,0,0,0.296,0.296,164.1,75.38,0.259,0.668,"NAN","NAN",7999,7999,-7999,-7999,1841
"2018-02-12 00:00:00",1198,13.58,-0.99,-21.5,-13.88,62.46,101.3,0,0,1.079,1.079,232.4,85.2,0.258,0.575,"NAN","NAN",7999,7999,-7999,-7999,-973
"2018-02-13 00:00:00",1199,13.73,-5.809,-23.29,-16.31,71.1,103.3,0,0,0.821,0.821,301.4,56.01,0.257,0.569,"NAN","NAN",7999,7999,-7999,-7999,-6619
"2018-02-14 00:00:00",1200,13.46,3.142,-24.02,-10.25,54.55,102.5,3.212,0,1.089,1.089,182.4,51.68,0.256,0.564,"NAN","NAN",7999,7999,-7999,-7999,-6757
"2018-02-15 00:00:00",1201,13.2,13.26,-7.86,0.109,59.37,100.7,1.46,0,0.784,0.784,203.6,57.73,0.256,0.538,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2018-02-16 00:00:00",1202,13.46,2.225,-10.86,-4.443,86.6,100.5,0,0,0.79,0.79,311.7,73.28,0.256,0.647,43.37,3747.104,7999,7999,-7999,-7999,-7999
"2018-02-17 00:00:00",1203,13.62,-2.698,-14.03,-11.07,57.42,101.8,0,0,1.278,1.278,272.4,66.25,0.257,0.738,"NAN","NAN",7999,7999,-7999,-7999,-7572
"2018-02-18 00:00:00",1204,13.45,3.122,-12.58,-7.36,62.15,101,0,0,1.068,1.068,228.6,60.94,0.257,0.725,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2018-02-19 00:00:00",1205,13.55,-0.522,-15.9,-7.885,74.55,101.3,0,0,0.954,0.954,192.6,62.99,0.257,0.735,63.18,5458.364,7999,7999,-7999,-7999,-7999
"2018-02-20 00:00:00",1206,13.56,-0.585,-7.128,-7.6,89.3,101.5,0,0,1.721,1.721,52.1,38.49,0.256,0.741,59.88,5173.821,7999,7999,-6874,-2521,2106
"2018-02-21 00:00:00",1207,13.55,-0.904,-7.772,-6.837,91.8,101.2,0,0,0.968,0.968,335.9,74.4,0.256,0.789,61.22,5289.249,7999,7999,235.7,-822,4654
"2018-02-22 00:00:00",1208,13.59,-1.543,-17.06,-11.43,78.22,103,2.482,0,0.888,0.888,272.9,64.41,0.256,0.849,"NAN","NAN",7999,7999,281.9,-7999,7999
"2018-02-23 00:00:00",1209,13.48,2.182,-21.83,-9.97,66,103.4,1.46,0,0.478,0.478,160.8,49.01,0.257,0.859,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-02-24 00:00:00",1210,13.47,1.712,-3.428,-3.442,86.9,101.9,3.212,0,0.845,0.845,264.7,70.53,0.256,0.841,16.21,1400.85,7999,7999,-728.6,-7020,-7999
"2018-02-25 00:00:00",1211,13.37,6.199,-7.772,-2.421,72.75,101.7,6.278,0,0.844,0.844,134,54.83,0.256,0.905,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2018-02-26 00:00:00",1212,13.54,-0.201,-3.213,-3.932,83.1,99.9,0,0,1.763,1.763,253.6,58.2,0.256,0.964,43.21,3733.153,7999,7999,-7080,-7786,2068
"2018-02-27 00:00:00",1213,13.29,8.5,-10.74,-1.291,63.4,101.5,5.256,0,0.907,0.907,206.5,62.81,0.256,1.006,"NAN","NAN",7999,7999,-7999,-7999,-5179
"2018-02-28 00:00:00",1214,13.24,11.11,-1.821,2.006,64.77,101.4,0,0,0.608,0.608,95.2,91.5,0.258,1.02,"NAN","NAN",7999,7999,-7999,-7999,7837
"2018-03-01 00:00:00",1215,13.32,8.3,-9.98,-2.299,74.45,101.4,0,0,0.775,0.775,49.3,40.58,0.26,1.033,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-03-02 00:00:00",1216,13.43,4.084,-12.74,-7.657,82.6,101.8,0,0,0.531,0.531,58.46,48.68,0.264,1.039,"NAN","NAN",7999,7999,-7999,-7999,-5097
"2018-03-03 00:00:00",1217,13.3,8.88,-15.55,-6.386,75.89,102.8,0,0,0.506,0.506,79.25,49.88,0.265,1.014,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-03-04 00:00:00",1218,13.23,11.82,-8.78,-0.767,57.43,103.2,0,0,0.641,0.641,190.7,69.28,0.265,0.982,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-03-05 00:00:00",1219,13.32,7.663,-1.437,-0.104,58.22,103,0,0,0.948,0.948,171.4,49.17,0.264,1,"NAN","NAN",7999,7999,-7999,-7999,5347
"2018-03-06 00:00:00",1220,13.41,4.643,-5.547,-2.867,52.12,102.3,0,0,1.642,1.642,116.6,50.48,0.265,1.009,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2018-03-07 00:00:00",1221,13.52,0.863,-7.063,-5.555,77.18,101.3,0.146,0,2.23,2.23,62.98,48.94,0.267,0.948,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2018-03-08 00:00:00",1222,13.62,-3.041,-8.28,-9.65,83.7,101.4,0,0,1.251,1.251,341,47.86,0.267,0.974,"NAN","NAN",7999,7999,-7999,-6613,7999
"2018-03-09 00:00:00",1223,13.55,-0.798,-15.82,-8.2,84.1,101.4,0,0,0.958,0.958,346.1,58.56,0.268,0.979,87.7,7575.392,7999,7999,-7999,-7999,-7999
"2018-03-10 00:00:00",1224,13.52,0.287,-16.36,-8.1,73.81,101.5,2.628,0,0.486,0.486,16.9,55.66,0.268,0.941,121.6,10509.16,7999,7999,-7999,-7999,3121
"2018-03-11 00:00:00",1225,13.38,5.743,-13.9,-7.025,70.71,101.9,0.292,0,0.441,0.441,71.68,65.97,0.268,0.918,"NAN","NAN",7999,7999,-7999,-7999,4029
"2018-03-12 00:00:00",1226,13.32,8.5,-18.67,-6.058,69.68,102.1,0,0,0.546,0.546,288.7,78.08,0.267,0.808,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-03-13 00:00:00",1227,13.51,1.138,-7.548,-3.743,79.11,101.9,0.73,0,1.181,1.181,333.2,56.31,0.267,0.833,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-03-14 00:00:00",1228,13.64,-3.493,-18.23,-10.46,79.16,102.3,0,0,1.422,1.422,16.34,50.45,0.266,0.875,162.2,14013.55,7999,7999,-7999,-7999,-4725
"2018-03-15 00:00:00",1229,13.34,7.006,-19.08,-5.997,66.95,101.1,0.876,0,1.044,1.044,4.874,86.1,0.266,0.914,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-03-16 00:00:00",1230,13.56,-0.712,-15.57,-8.39,73.44,101.4,0,0,1.588,1.588,7.012,49.39,0.266,0.925,"NAN","NAN",7999,7999,-7999,-7999,4749
"2018-03-17 00:00:00",1231,13.3,8.72,-20.48,-8.49,61.92,102,0,0,0.503,0.503,20.9,69.62,0.266,0.927,"NAN","NAN",7999,7999,-7999,-7999,7999
"2018-03-18 00:00:00",1232,13.21,12.35,-15.75,-3.135,56.27,101.5,0,0,0.508,0.508,104.3,86.7,0.266,0.89,"NAN","NAN",7999,7999,-7999,-7999,7999
