Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 06/10/2015
TIME       : 07:57:53
FILENAME   : Ceradiver.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =..00-J4845  216.
  Instrument number       =                    
                          =0
  Location                =pcmarshbarom
  Sample period           =M12
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-J4845  216.
  Instrument number       =                    
  Location                =pcmarshbarom
  Sample period           =00 00:12:00 0
  Sample method           =T   
  Start date / time       =48:15:08 18/08/15
  End date / time         =48:51:06 06/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cm],Temperature[°C]
2015/08/19 12:15:48,1041.083,33.453
2015/08/19 12:27:48,1041.025,33.613
2015/08/19 12:39:48,1041.025,33.800
2015/08/19 12:51:48,1040.850,33.897
2015/08/19 13:03:48,1040.850,34.057
2015/08/19 13:15:48,1040.675,34.150
2015/08/19 13:27:48,1040.500,34.193
2015/08/19 13:39:48,1040.500,34.143
2015/08/19 13:51:48,1040.092,33.627
2015/08/19 14:03:48,1039.917,33.343
2015/08/19 14:15:48,1039.917,33.683
2015/08/19 14:27:48,1039.742,34.013
2015/08/19 14:39:48,1039.567,34.290
2015/08/19 14:51:48,1039.742,34.557
2015/08/19 15:03:48,1039.567,34.653
2015/08/19 15:15:48,1039.567,34.710
2015/08/19 15:27:48,1039.508,34.833
2015/08/19 15:39:48,1039.392,34.900
2015/08/19 15:51:48,1039.508,34.893
2015/08/19 16:03:48,1039.683,34.800
2015/08/19 16:15:48,1039.392,34.680
2015/08/19 16:27:48,1038.983,34.513
2015/08/19 16:39:48,1039.158,34.303
2015/08/19 16:51:48,1039.333,34.003
2015/08/19 17:03:48,1039.333,33.793
2015/08/19 17:15:48,1039.567,33.300
2015/08/19 17:27:48,1039.217,32.797
2015/08/19 17:39:48,1039.567,32.180
2015/08/19 17:51:48,1039.567,31.640
2015/08/19 18:03:48,1039.917,31.080
2015/08/19 18:15:48,1039.975,30.490
2015/08/19 18:27:48,1039.450,29.890
2015/08/19 18:39:48,1039.800,29.203
2015/08/19 18:51:48,1039.625,28.577
2015/08/19 19:03:48,1039.975,28.037
2015/08/19 19:15:48,1039.858,27.577
2015/08/19 19:27:48,1039.858,27.203
2015/08/19 19:39:48,1040.150,26.917
2015/08/19 19:51:48,1040.383,26.667
2015/08/19 20:03:48,1040.617,26.467
2015/08/19 20:15:48,1040.733,26.300
2015/08/19 20:27:48,1040.558,26.153
2015/08/19 20:39:48,1040.792,26.003
2015/08/19 20:51:48,1040.792,25.827
2015/08/19 21:03:48,1040.792,25.633
2015/08/19 21:15:48,1040.558,25.493
2015/08/19 21:27:48,1040.558,25.370
2015/08/19 21:39:48,1040.442,25.273
2015/08/19 21:51:48,1040.617,25.170
2015/08/19 22:03:48,1040.558,25.077
2015/08/19 22:15:48,1040.442,25.000
2015/08/19 22:27:48,1040.967,24.933
2015/08/19 22:39:48,1040.967,24.877
2015/08/19 22:51:48,1040.967,24.800
2015/08/19 23:03:48,1040.792,24.767
2015/08/19 23:15:48,1040.792,24.807
2015/08/19 23:27:48,1040.617,24.870
2015/08/19 23:39:48,1040.442,24.910
2015/08/19 23:51:48,1040.558,24.933
2015/08/20 00:03:48,1040.267,24.953
2015/08/20 00:15:48,1040.383,24.920
2015/08/20 00:27:48,1040.383,24.890
2015/08/20 00:39:48,1040.033,24.897
2015/08/20 00:51:48,1040.033,24.897
2015/08/20 01:03:48,1040.033,24.967
2015/08/20 01:15:48,1039.683,25.050
2015/08/20 01:27:48,1039.625,25.147
2015/08/20 01:39:48,1039.450,25.253
2015/08/20 01:51:48,1039.100,25.333
2015/08/20 02:03:48,1038.925,25.320
2015/08/20 02:15:48,1039.100,25.250
2015/08/20 02:27:48,1038.750,25.250
2015/08/20 02:39:48,1038.925,25.307
2015/08/20 02:51:48,1038.925,25.343
2015/08/20 03:03:48,1038.925,25.300
2015/08/20 03:15:48,1038.750,25.177
2015/08/20 03:27:48,1038.517,25.043
2015/08/20 03:39:48,1038.750,24.993
2015/08/20 03:51:48,1038.750,24.987
2015/08/20 04:03:48,1038.925,24.920
2015/08/20 04:15:48,1038.750,24.877
2015/08/20 04:27:48,1038.575,24.843
2015/08/20 04:39:48,1038.925,24.863
2015/08/20 04:51:48,1038.750,24.917
2015/08/20 05:03:48,1038.750,24.883
2015/08/20 05:15:48,1038.925,24.773
2015/08/20 05:27:48,1038.750,24.683
2015/08/20 05:39:48,1038.575,24.677
2015/08/20 05:51:48,1038.925,24.647
2015/08/20 06:03:48,1038.750,24.717
2015/08/20 06:15:48,1038.925,24.883
2015/08/20 06:27:48,1038.925,25.017
2015/08/20 06:39:48,1038.925,25.197
2015/08/20 06:51:48,1038.925,25.460
2015/08/20 07:03:48,1039.100,25.903
2015/08/20 07:15:48,1039.450,26.690
2015/08/20 07:27:48,1039.625,27.717
2015/08/20 07:39:48,1039.392,28.690
2015/08/20 07:51:48,1039.392,29.267
2015/08/20 08:03:48,1039.567,29.420
2015/08/20 08:15:48,1039.567,29.420
2015/08/20 08:27:48,1039.567,29.633
2015/08/20 08:39:48,1039.800,29.593
2015/08/20 08:51:48,1039.567,29.660
2015/08/20 09:03:48,1039.742,29.843
2015/08/20 09:15:48,1039.975,29.987
2015/08/20 09:27:48,1039.917,30.233
2015/08/20 09:39:48,1040.092,30.553
2015/08/20 09:51:48,1040.092,30.730
2015/08/20 10:03:48,1039.975,30.933
2015/08/20 10:15:48,1039.800,31.307
2015/08/20 10:27:48,1039.975,31.697
2015/08/20 10:39:48,1039.742,31.880
2015/08/20 10:51:48,1039.567,31.787
2015/08/20 11:03:48,1039.742,31.473
2015/08/20 11:15:48,1038.983,31.807
2015/08/20 11:27:48,1038.983,32.133
2015/08/20 11:39:48,1039.158,32.340
2015/08/20 11:51:48,1038.983,32.607
2015/08/20 12:03:48,1038.808,32.890
2015/08/20 12:15:48,1039.158,33.097
2015/08/20 12:27:48,1038.633,33.017
2015/08/20 12:39:48,1038.633,33.183
2015/08/20 12:51:48,1038.225,33.540
2015/08/20 13:03:48,1037.875,33.743
2015/08/20 13:15:48,1038.225,34.033
2015/08/20 13:27:48,1037.817,34.070
2015/08/20 13:39:48,1037.933,34.167
2015/08/20 13:51:48,1037.933,34.167
2015/08/20 14:03:48,1038.108,34.007
2015/08/20 14:15:48,1037.933,33.730
2015/08/20 14:27:48,1038.050,33.487
2015/08/20 14:39:48,1038.050,34.047
2015/08/20 14:51:48,1037.700,34.640
2015/08/20 15:03:48,1037.292,34.980
2015/08/20 15:15:48,1037.525,35.140
2015/08/20 15:27:48,1037.292,35.197
2015/08/20 15:39:48,1037.467,35.190
2015/08/20 15:51:48,1037.467,35.120
2015/08/20 16:03:48,1037.525,34.820
2015/08/20 16:15:48,1037.467,34.130
2015/08/20 16:27:48,1037.467,33.357
2015/08/20 16:39:48,1036.942,33.173
2015/08/20 16:51:48,1037.117,33.333
2015/08/20 17:03:48,1037.292,33.153
2015/08/20 17:15:48,1037.525,32.410
2015/08/20 17:27:48,1037.350,31.917
2015/08/20 17:39:48,1037.525,31.763
2015/08/20 17:51:48,1037.700,31.530
2015/08/20 18:03:48,1037.933,31.303
2015/08/20 18:15:48,1037.933,30.833
2015/08/20 18:27:48,1038.108,30.293
2015/08/20 18:39:48,1038.283,29.793
2015/08/20 18:51:48,1038.867,29.280
2015/08/20 19:03:48,1038.517,28.833
2015/08/20 19:15:48,1038.692,28.453
2015/08/20 19:27:48,1038.517,28.170
2015/08/20 19:39:48,1038.692,27.927
2015/08/20 19:51:48,1038.867,27.773
2015/08/20 20:03:48,1038.692,27.633
2015/08/20 20:15:48,1039.275,27.460
2015/08/20 20:27:48,1039.275,27.267
2015/08/20 20:39:48,1039.275,27.100
2015/08/20 20:51:48,1039.042,26.953
2015/08/20 21:03:48,1039.217,26.767
2015/08/20 21:15:48,1039.100,26.577
2015/08/20 21:27:48,1039.275,26.447
2015/08/20 21:39:48,1038.925,26.333
2015/08/20 21:51:48,1038.692,26.230
2015/08/20 22:03:48,1038.575,26.183
2015/08/20 22:15:48,1038.750,26.127
2015/08/20 22:27:48,1039.100,25.953
2015/08/20 22:39:48,1038.342,25.793
2015/08/20 22:51:48,1038.750,25.690
2015/08/20 23:03:48,1038.750,25.583
2015/08/20 23:15:48,1038.925,25.420
2015/08/20 23:27:48,1039.100,25.250
2015/08/20 23:39:48,1038.750,25.023
2015/08/20 23:51:48,1038.925,24.793
2015/08/21 00:03:48,1038.925,24.660
2015/08/21 00:15:48,1039.100,24.613
2015/08/21 00:27:48,1039.100,24.557
2015/08/21 00:39:48,1039.275,24.487
2015/08/21 00:51:48,1039.275,24.427
2015/08/21 01:03:48,1039.100,24.397
2015/08/21 01:15:48,1039.158,24.343
2015/08/21 01:27:48,1039.100,24.293
2015/08/21 01:39:48,1038.750,24.177
2015/08/21 01:51:48,1038.400,24.050
2015/08/21 02:03:48,1038.400,23.920
2015/08/21 02:15:48,1038.400,23.780
2015/08/21 02:27:48,1038.575,23.660
2015/08/21 02:39:48,1038.400,23.613
2015/08/21 02:51:48,1038.750,23.653
2015/08/21 03:03:48,1038.575,23.683
2015/08/21 03:15:48,1038.575,23.670
2015/08/21 03:27:48,1038.750,23.667
2015/08/21 03:39:48,1038.575,23.653
2015/08/21 03:51:48,1038.575,23.647
2015/08/21 04:03:48,1038.400,23.633
2015/08/21 04:15:48,1038.575,23.600
2015/08/21 04:27:48,1038.925,23.537
2015/08/21 04:39:48,1038.808,23.487
2015/08/21 04:51:48,1038.983,23.390
2015/08/21 05:03:48,1038.983,23.293
2015/08/21 05:15:48,1039.508,23.217
2015/08/21 05:27:48,1039.333,23.167
2015/08/21 05:39:48,1039.858,23.160
2015/08/21 05:51:48,1039.508,23.197
2015/08/21 06:03:48,1039.742,23.320
2015/08/21 06:15:48,1039.683,23.557
2015/08/21 06:27:48,1039.858,23.877
2015/08/21 06:39:48,1039.858,24.217
2015/08/21 06:51:48,1040.383,24.600
2015/08/21 07:03:48,1040.558,25.017
2015/08/21 07:15:48,1040.558,25.473
2015/08/21 07:27:48,1040.792,25.800
2015/08/21 07:39:48,1040.617,25.850
2015/08/21 07:51:48,1040.792,25.973
2015/08/21 08:03:48,1041.083,26.230
2015/08/21 08:15:48,1040.792,26.403
2015/08/21 08:27:48,1041.142,26.587
2015/08/21 08:39:48,1041.317,26.807
2015/08/21 08:51:48,1041.317,27.037
2015/08/21 09:03:48,1041.492,27.440
2015/08/21 09:15:48,1041.492,27.917
2015/08/21 09:27:48,1041.667,28.177
2015/08/21 09:39:48,1042.017,28.480
2015/08/21 09:51:48,1041.842,28.717
2015/08/21 10:03:48,1042.017,28.800
2015/08/21 10:15:48,1041.842,28.870
2015/08/21 10:27:48,1042.017,29.030
2015/08/21 10:39:48,1041.958,29.467
2015/08/21 10:51:48,1041.492,29.837
2015/08/21 11:03:48,1041.492,30.237
2015/08/21 11:15:48,1041.667,30.263
2015/08/21 11:27:48,1041.783,30.570
2015/08/21 11:39:48,1041.842,30.563
2015/08/21 11:51:48,1041.842,30.483
2015/08/21 12:03:48,1041.958,30.467
2015/08/21 12:15:48,1041.667,30.693
2015/08/21 12:27:48,1041.492,30.833
2015/08/21 12:39:48,1041.492,31.100
2015/08/21 12:51:48,1041.608,31.400
2015/08/21 13:03:48,1041.083,31.683
2015/08/21 13:15:48,1041.433,31.783
2015/08/21 13:27:48,1040.850,31.903
2015/08/21 13:39:48,1040.850,32.070
2015/08/21 13:51:48,1040.500,32.107
2015/08/21 14:03:48,1040.908,31.967
2015/08/21 14:15:48,1040.908,31.597
2015/08/21 14:27:48,1041.025,30.957
2015/08/21 14:39:48,1040.908,30.473
2015/08/21 14:51:48,1041.083,30.047
2015/08/21 15:03:48,1040.733,29.767
2015/08/21 15:15:48,1041.317,29.717
2015/08/21 15:27:48,1041.083,29.600
2015/08/21 15:39:48,1040.908,29.433
2015/08/21 15:51:48,1041.083,29.253
2015/08/21 16:03:48,1041.317,29.153
2015/08/21 16:15:48,1041.083,29.107
2015/08/21 16:27:48,1041.083,29.420
2015/08/21 16:39:48,1041.258,29.920
2015/08/21 16:51:48,1041.083,30.003
2015/08/21 17:03:48,1041.433,29.993
2015/08/21 17:15:48,1041.083,30.097
2015/08/21 17:27:48,1041.258,30.250
2015/08/21 17:39:48,1041.433,30.213
2015/08/21 17:51:48,1041.842,29.787
2015/08/21 18:03:48,1041.317,29.030
2015/08/21 18:15:48,1041.317,28.333
2015/08/21 18:27:48,1041.492,27.793
2015/08/21 18:39:48,1041.317,27.350
2015/08/21 18:51:48,1041.667,26.890
2015/08/21 19:03:48,1041.842,26.473
2015/08/21 19:15:48,1041.725,26.120
2015/08/21 19:27:48,1041.725,25.793
2015/08/21 19:39:48,1041.900,25.460
2015/08/21 19:51:48,1041.725,25.160
2015/08/21 20:03:48,1041.725,24.890
2015/08/21 20:15:48,1042.075,24.683
2015/08/21 20:27:48,1042.308,24.493
2015/08/21 20:39:48,1042.425,24.273
2015/08/21 20:51:48,1042.658,24.030
2015/08/21 21:03:48,1042.833,23.800
2015/08/21 21:15:48,1042.483,23.593
2015/08/21 21:27:48,1042.658,23.397
2015/08/21 21:39:48,1042.658,23.217
2015/08/21 21:51:48,1042.717,23.063
2015/08/21 22:03:48,1042.483,22.903
2015/08/21 22:15:48,1042.308,22.773
2015/08/21 22:27:48,1042.542,22.660
2015/08/21 22:39:48,1042.658,22.530
2015/08/21 22:51:48,1042.483,22.397
2015/08/21 23:03:48,1042.658,22.260
2015/08/21 23:15:48,1042.717,22.140
2015/08/21 23:27:48,1042.308,22.113
2015/08/21 23:39:48,1042.308,22.140
2015/08/21 23:51:48,1042.308,22.037
2015/08/22 00:03:48,1042.308,21.870
2015/08/22 00:15:48,1042.308,21.760
2015/08/22 00:27:48,1041.958,21.667
2015/08/22 00:39:48,1042.308,21.667
2015/08/22 00:51:48,1042.192,21.670
2015/08/22 01:03:48,1042.075,21.753
2015/08/22 01:15:48,1042.308,21.833
2015/08/22 01:27:48,1042.308,21.833
2015/08/22 01:39:48,1042.483,21.800
2015/08/22 01:51:48,1042.542,21.723
2015/08/22 02:03:48,1042.483,21.667
2015/08/22 02:15:48,1042.308,21.690
2015/08/22 02:27:48,1042.308,21.717
2015/08/22 02:39:48,1042.308,21.660
2015/08/22 02:51:48,1041.958,21.577
2015/08/22 03:03:48,1041.958,21.543
2015/08/22 03:15:48,1042.133,21.487
2015/08/22 03:27:48,1042.192,21.427
2015/08/22 03:39:48,1041.958,21.377
2015/08/22 03:51:48,1042.192,21.333
2015/08/22 04:03:48,1042.308,21.300
2015/08/22 04:15:48,1042.483,21.217
2015/08/22 04:27:48,1042.483,21.070
2015/08/22 04:39:48,1042.542,20.933
2015/08/22 04:51:48,1042.542,20.773
2015/08/22 05:03:48,1042.892,20.577
2015/08/22 05:15:48,1042.717,20.383
2015/08/22 05:27:48,1043.067,20.217
2015/08/22 05:39:48,1043.067,20.083
2015/08/22 05:51:48,1043.067,19.970
2015/08/22 06:03:48,1043.067,19.930
2015/08/22 06:15:48,1043.300,20.023
2015/08/22 06:27:48,1043.300,20.307
2015/08/22 06:39:48,1043.242,20.767
2015/08/22 06:51:48,1043.067,21.307
2015/08/22 07:03:48,1043.242,21.833
2015/08/22 07:15:48,1043.242,22.327
2015/08/22 07:27:48,1043.067,22.780
2015/08/22 07:39:48,1043.417,23.210
2015/08/22 07:51:48,1043.592,23.633
2015/08/22 08:03:48,1043.417,24.070
2015/08/22 08:15:48,1043.417,24.447
2015/08/22 08:27:48,1043.358,24.787
2015/08/22 08:39:48,1043.183,25.167
2015/08/22 08:51:48,1043.242,25.480
2015/08/22 09:03:48,1043.358,25.760
2015/08/22 09:15:48,1043.358,26.127
2015/08/22 09:27:48,1043.183,26.550
2015/08/22 09:39:48,1043.533,26.987
2015/08/22 09:51:48,1043.358,27.337
2015/08/22 10:03:48,1043.358,27.660
2015/08/22 10:15:48,1043.358,28.000
2015/08/22 10:27:48,1043.708,28.333
2015/08/22 10:39:48,1043.183,28.660
2015/08/22 10:51:48,1043.533,28.987
2015/08/22 11:03:48,1043.475,29.337
2015/08/22 11:15:48,1043.475,29.493
2015/08/22 11:27:48,1043.475,29.710
2015/08/22 11:39:48,1043.475,29.927
2015/08/22 11:51:48,1043.475,30.017
2015/08/22 12:03:48,1043.300,30.073
2015/08/22 12:15:48,1043.125,30.133
2015/08/22 12:27:48,1043.183,30.177
2015/08/22 12:39:48,1043.300,30.280
2015/08/22 12:51:48,1043.475,30.393
2015/08/22 13:03:48,1043.125,30.000
2015/08/22 13:15:48,1043.125,29.333
2015/08/22 13:27:48,1042.950,28.910
2015/08/22 13:39:48,1043.183,28.510
2015/08/22 13:51:48,1042.775,28.563
2015/08/22 14:03:48,1042.775,28.313
2015/08/22 14:15:48,1042.950,28.640
2015/08/22 14:27:48,1042.950,29.057
2015/08/22 14:39:48,1042.775,29.260
2015/08/22 14:51:48,1042.775,29.417
2015/08/22 15:03:48,1042.950,29.203
2015/08/22 15:15:48,1042.542,29.243
2015/08/22 15:27:48,1042.775,29.653
2015/08/22 15:39:48,1042.600,30.110
2015/08/22 15:51:48,1042.600,30.110
2015/08/22 16:03:48,1042.542,29.517
2015/08/22 16:15:48,1042.192,29.543
2015/08/22 16:27:48,1042.542,29.670
2015/08/22 16:39:48,1042.775,29.717
2015/08/22 16:51:48,1042.542,29.370
2015/08/22 17:03:48,1042.425,28.927
2015/08/22 17:15:48,1042.775,28.453
2015/08/22 17:27:48,1042.542,28.177
2015/08/22 17:39:48,1042.542,28.037
2015/08/22 17:51:48,1042.600,27.903
2015/08/22 18:03:48,1042.425,27.647
2015/08/22 18:15:48,1042.600,27.210
2015/08/22 18:27:48,1042.425,26.647
2015/08/22 18:39:48,1042.425,26.010
2015/08/22 18:51:48,1042.775,25.243
2015/08/22 19:03:48,1042.658,24.467
2015/08/22 19:15:48,1042.483,23.723
2015/08/22 19:27:48,1042.717,23.037
2015/08/22 19:39:48,1042.833,22.447
2015/08/22 19:51:48,1042.658,21.940
2015/08/22 20:03:48,1042.892,21.493
2015/08/22 20:15:48,1042.717,21.093
2015/08/22 20:27:48,1043.067,20.723
2015/08/22 20:39:48,1043.067,20.390
2015/08/22 20:51:48,1042.892,20.127
2015/08/22 21:03:48,1043.067,19.877
2015/08/22 21:15:48,1043.067,19.637
2015/08/22 21:27:48,1042.892,19.417
2015/08/22 21:39:48,1042.775,19.200
2015/08/22 21:51:48,1042.775,19.000
2015/08/22 22:03:48,1042.892,18.807
2015/08/22 22:15:48,1042.542,18.613
2015/08/22 22:27:48,1042.542,18.437
2015/08/22 22:39:48,1042.775,18.250
2015/08/22 22:51:48,1042.425,18.090
2015/08/22 23:03:48,1042.542,17.990
2015/08/22 23:15:48,1042.542,17.897
2015/08/22 23:27:48,1042.542,17.753
2015/08/22 23:39:48,1042.542,17.627
2015/08/22 23:51:48,1042.367,17.540
2015/08/23 00:03:48,1042.542,17.467
2015/08/23 00:15:48,1042.192,17.327
2015/08/23 00:27:48,1042.192,17.160
2015/08/23 00:39:48,1042.192,17.003
2015/08/23 00:51:48,1041.842,16.917
2015/08/23 01:03:48,1041.667,16.903
2015/08/23 01:15:48,1041.667,16.937
2015/08/23 01:27:48,1041.667,16.990
2015/08/23 01:39:48,1041.492,17.050
2015/08/23 01:51:48,1041.317,17.050
2015/08/23 02:03:48,1041.317,17.050
2015/08/23 02:15:48,1041.258,17.010
2015/08/23 02:27:48,1041.025,16.863
2015/08/23 02:39:48,1040.908,16.663
2015/08/23 02:51:48,1040.908,16.517
2015/08/23 03:03:48,1041.433,16.483
2015/08/23 03:15:48,1041.083,16.463
2015/08/23 03:27:48,1041.258,16.497
2015/08/23 03:39:48,1041.083,16.503
2015/08/23 03:51:48,1041.317,16.477
2015/08/23 04:03:48,1041.492,16.477
2015/08/23 04:15:48,1041.433,16.470
2015/08/23 04:27:48,1041.667,16.373
2015/08/23 04:39:48,1041.492,16.120
2015/08/23 04:51:48,1041.492,15.807
2015/08/23 05:03:48,1041.667,15.483
2015/08/23 05:15:48,1041.492,15.163
2015/08/23 05:27:48,1041.667,15.030
2015/08/23 05:39:48,1041.667,14.920
2015/08/23 05:51:48,1041.842,14.793
2015/08/23 06:03:48,1041.842,14.727
2015/08/23 06:15:48,1041.492,14.893
2015/08/23 06:27:48,1041.842,15.450
2015/08/23 06:39:48,1042.017,16.360
2015/08/23 06:51:48,1041.842,17.360
2015/08/23 07:03:48,1041.433,18.463
2015/08/23 07:15:48,1041.667,19.590
2015/08/23 07:27:48,1041.608,20.537
2015/08/23 07:39:48,1041.433,20.947
2015/08/23 07:51:48,1041.608,21.427
2015/08/23 08:03:48,1041.375,22.107
2015/08/23 08:15:48,1041.550,22.767
2015/08/23 08:27:48,1041.725,23.397
2015/08/23 08:39:48,1041.200,23.917
2015/08/23 08:51:48,1041.200,24.420
2015/08/23 09:03:48,1041.375,24.910
2015/08/23 09:15:48,1041.317,25.350
2015/08/23 09:27:48,1041.492,25.787
2015/08/23 09:39:48,1041.492,26.153
2015/08/23 09:51:48,1041.317,26.557
2015/08/23 10:03:48,1041.142,26.837
2015/08/23 10:15:48,1040.908,27.050
2015/08/23 10:27:48,1040.908,27.307
2015/08/23 10:39:48,1041.142,27.670
2015/08/23 10:51:48,1040.908,28.160
2015/08/23 11:03:48,1041.083,28.357
2015/08/23 11:15:48,1040.733,28.593
2015/08/23 11:27:48,1040.558,28.903
2015/08/23 11:39:48,1040.733,28.960
2015/08/23 11:51:48,1040.733,29.093
2015/08/23 12:03:48,1040.325,29.370
2015/08/23 12:15:48,1040.325,29.670
2015/08/23 12:27:48,1040.675,29.800
2015/08/23 12:39:48,1040.733,29.760
2015/08/23 12:51:48,1040.325,29.973
2015/08/23 13:03:48,1040.383,30.177
2015/08/23 13:15:48,1039.800,30.153
2015/08/23 13:27:48,1039.975,30.330
2015/08/23 13:39:48,1039.800,30.460
2015/08/23 13:51:48,1039.392,30.620
2015/08/23 14:03:48,1039.917,30.903
2015/08/23 14:15:48,1039.567,31.080
2015/08/23 14:27:48,1039.158,31.233
2015/08/23 14:39:48,1039.392,31.427
2015/08/23 14:51:48,1039.158,31.653
2015/08/23 15:03:48,1039.158,31.980
2015/08/23 15:15:48,1039.217,31.960
2015/08/23 15:27:48,1039.392,31.677
2015/08/23 15:39:48,1039.042,31.507
2015/08/23 15:51:48,1039.217,31.270
2015/08/23 16:03:48,1039.042,30.883
2015/08/23 16:15:48,1038.867,30.513
2015/08/23 16:27:48,1039.042,30.473
2015/08/23 16:39:48,1039.042,30.403
2015/08/23 16:51:48,1038.808,30.200
2015/08/23 17:03:48,1038.983,30.227
2015/08/23 17:15:48,1038.633,30.287
2015/08/23 17:27:48,1038.633,30.147
2015/08/23 17:39:48,1038.633,29.857
2015/08/23 17:51:48,1038.867,29.523
2015/08/23 18:03:48,1038.633,29.120
2015/08/23 18:15:48,1038.633,28.587
2015/08/23 18:27:48,1038.517,27.863
2015/08/23 18:39:48,1038.692,26.877
2015/08/23 18:51:48,1038.342,25.767
2015/08/23 19:03:48,1038.575,24.773
2015/08/23 19:15:48,1038.575,23.920
2015/08/23 19:27:48,1038.750,23.170
2015/08/23 19:39:48,1039.100,22.503
2015/08/23 19:51:48,1038.808,21.920
2015/08/23 20:03:48,1038.925,21.383
2015/08/23 20:15:48,1038.983,20.917
2015/08/23 20:27:48,1039.333,20.503
2015/08/23 20:39:48,1039.567,20.147
2015/08/23 20:51:48,1039.742,19.837
2015/08/23 21:03:48,1039.567,19.590
2015/08/23 21:15:48,1039.742,19.343
2015/08/23 21:27:48,1039.567,19.080
2015/08/23 21:39:48,1039.567,18.840
2015/08/23 21:51:48,1039.742,18.593
2015/08/23 22:03:48,1039.217,18.343
2015/08/23 22:15:48,1039.567,18.170
2015/08/23 22:27:48,1039.450,18.037
2015/08/23 22:39:48,1039.392,17.923
2015/08/23 22:51:48,1039.567,17.853
2015/08/23 23:03:48,1039.217,17.800
2015/08/23 23:15:48,1039.217,17.713
2015/08/23 23:27:48,1039.042,17.547
2015/08/23 23:39:48,1038.867,17.413
2015/08/23 23:51:48,1038.867,17.307
2015/08/24 00:03:48,1038.692,17.247
2015/08/24 00:15:48,1038.517,17.220
2015/08/24 00:27:48,1038.458,17.180
2015/08/24 00:39:48,1038.692,17.173
2015/08/24 00:51:48,1038.867,17.130
2015/08/24 01:03:48,1038.692,17.123
2015/08/24 01:15:48,1038.692,17.160
2015/08/24 01:27:48,1038.692,17.130
2015/08/24 01:39:48,1038.633,17.057
2015/08/24 01:51:48,1038.517,17.023
2015/08/24 02:03:48,1038.458,17.003
2015/08/24 02:15:48,1038.283,16.963
2015/08/24 02:27:48,1038.283,16.937
2015/08/24 02:39:48,1038.283,16.983
2015/08/24 02:51:48,1038.283,17.017
2015/08/24 03:03:48,1038.517,17.023
2015/08/24 03:15:48,1038.458,16.963
2015/08/24 03:27:48,1038.342,16.917
2015/08/24 03:39:48,1038.283,16.890
2015/08/24 03:51:48,1037.933,16.850
2015/08/24 04:03:48,1038.283,16.890
2015/08/24 04:15:48,1037.933,16.823
2015/08/24 04:27:48,1038.167,16.823
2015/08/24 04:39:48,1038.283,16.837
2015/08/24 04:51:48,1038.458,16.890
2015/08/24 05:03:48,1038.517,17.077
2015/08/24 05:15:48,1038.692,17.307
2015/08/24 05:27:48,1038.283,17.487
2015/08/24 05:39:48,1038.633,17.593
2015/08/24 05:51:48,1038.692,17.653
2015/08/24 06:03:48,1038.867,17.827
2015/08/24 06:15:48,1038.808,17.990
2015/08/24 06:27:48,1038.692,18.170
2015/08/24 06:39:48,1038.867,18.573
2015/08/24 06:51:48,1038.808,19.207
2015/08/24 07:03:48,1038.983,19.963
2015/08/24 07:15:48,1038.633,20.773
2015/08/24 07:27:48,1038.808,21.690
2015/08/24 07:39:48,1038.750,22.653
2015/08/24 07:51:48,1038.750,23.537
2015/08/24 08:03:48,1038.750,24.313
2015/08/24 08:15:48,1038.575,25.023
2015/08/24 08:27:48,1038.750,25.690
2015/08/24 08:39:48,1038.750,26.333
2015/08/24 08:51:48,1038.517,26.870
2015/08/24 09:03:48,1038.867,27.370
2015/08/24 09:15:48,1038.517,27.833
2015/08/24 09:27:48,1039.042,28.250
2015/08/24 09:39:48,1038.867,28.587
2015/08/24 09:51:48,1038.342,28.940
2015/08/24 10:03:48,1038.633,29.307
2015/08/24 10:15:48,1038.458,29.703
2015/08/24 10:27:48,1038.342,30.153
2015/08/24 10:39:48,1038.633,30.393
2015/08/24 10:51:48,1038.108,30.643
2015/08/24 11:03:48,1038.283,31.013
2015/08/24 11:15:48,1037.933,31.340
2015/08/24 11:27:48,1038.050,31.617
2015/08/24 11:39:48,1037.525,31.843
2015/08/24 11:51:48,1037.933,32.077
2015/08/24 12:03:48,1037.700,32.200
2015/08/24 12:15:48,1037.525,32.360
2015/08/24 12:27:48,1037.350,32.433
2015/08/24 12:39:48,1037.525,32.577
2015/08/24 12:51:48,1037.292,32.803
2015/08/24 13:03:48,1037.175,33.060
2015/08/24 13:15:48,1036.767,33.257
2015/08/24 13:27:48,1036.767,33.437
